"","dt","symbol1","symbol2","coint","p_value","test_value","residual_se","beta"
"80",2003-01-01,"A","ROP",1,0.01,-9.36866699718364,2.55270116328089,0.518821121161592
"81",2003-01-01,"A","RS",1,0.01,-6.81465312312459,2.55364912003624,0.930035848808763
"82",2003-01-01,"A","RSG",0,NA,NA,NA,NA
"83",2003-01-01,"A","SBS",1,0.01,-6.04564788872756,3.19012372592431,2.15978673810278
"84",2003-01-01,"A","SKX",0,NA,NA,NA,NA
"85",2003-01-01,"A","SLG",0,NA,NA,NA,NA
"86",2003-01-01,"A","SMG",0,NA,NA,NA,NA
"87",2003-01-01,"A","SQM",0,NA,NA,NA,NA
"88",2003-01-01,"A","SUI",0,NA,NA,NA,NA
"89",2003-01-01,"A","TCO",0,NA,NA,NA,NA
"90",2003-01-01,"TEF","A",1,0.01,-6.16614591088484,7.36043655525161,1.64210502430272
"91",2003-01-01,"TIF","A",1,0.01,-6.1539284030952,4.68630436355656,1.66043788071262
"92",2003-01-01,"A","TSM",0,NA,NA,NA,NA
"93",2003-01-01,"TV","A",1,0.01,-46.7360974372372,5.19674751153912,1.60233914770262
"94",2003-01-01,"A","UPS",0,NA,NA,NA,NA
"95",2003-01-01,"URI","A",1,0.01,-11.1990476936258,1.13249367404751,0.687279363671504
"96",2003-01-01,"A","USM",0,NA,NA,NA,NA
"97",2003-01-01,"A","WAT",0,NA,NA,NA,NA
"98",2003-01-01,"A","YPF",0,NA,NA,NA,NA
"99",2003-01-01,"A","ZNH",0,NA,NA,NA,NA
"100",2003-01-01,"ACH","ACN",0,NA,NA,NA,NA
"101",2003-01-01,"ACH","ADS",0,NA,NA,NA,NA
"102",2003-01-01,"ACH","AIV",0,NA,NA,NA,NA
"103",2003-01-01,"ACH","ASGN",0,NA,NA,NA,NA
"104",2003-01-01,"ACH","AUO",0,NA,NA,NA,NA
"105",2003-01-01,"ACH","BG",0,NA,NA,NA,NA
"106",2003-01-01,"ACH","BLK",0,NA,NA,NA,NA
"107",2003-01-01,"ACH","BPL",0,NA,NA,NA,NA
"108",2003-01-01,"ACH","BVN",0,NA,NA,NA,NA
"109",2003-01-01,"ACH","BXP",0,NA,NA,NA,NA
"110",2003-01-01,"ACH","BYD",0,NA,NA,NA,NA
"111",2003-01-01,"ACH","CBD",0,NA,NA,NA,NA
"112",2003-01-01,"ACH","CCJ",0,NA,NA,NA,NA
"113",2003-01-01,"ACH","CCL",0,NA,NA,NA,NA
"114",2003-01-01,"ACH","CEA",0,NA,NA,NA,NA
"115",2003-01-01,"ACH","CHA",0,NA,NA,NA,NA
"116",2003-01-01,"ACH","CIEN",0,NA,NA,NA,NA
"117",2003-01-01,"ACH","CLB",0,NA,NA,NA,NA
"118",2003-01-01,"ACH","CNX",0,NA,NA,NA,NA
"119",2003-01-01,"ACH","COF",0,NA,NA,NA,NA
"120",2003-01-01,"ACH","COG",0,NA,NA,NA,NA
"121",2003-01-01,"ACH","CPT",0,NA,NA,NA,NA
"122",2003-01-01,"ACH","CRL",0,NA,NA,NA,NA
"123",2003-01-01,"ACH","DECK",0,NA,NA,NA,NA
"124",2003-01-01,"ACH","DKS",0,NA,NA,NA,NA
"125",2003-01-01,"ACH","DNP",0,NA,NA,NA,NA
"126",2003-01-01,"ACH","EL",0,NA,NA,NA,NA
"127",2003-01-01,"ACH","EPR",0,NA,NA,NA,NA
"128",2003-01-01,"ACH","ERJ",0,NA,NA,NA,NA
"129",2003-01-01,"ACH","ESS",0,NA,NA,NA,NA
"130",2003-01-01,"ACH","ET",0,NA,NA,NA,NA
"131",2003-01-01,"ACH","FBR",0,NA,NA,NA,NA
"132",2003-01-01,"ACH","FDS",0,NA,NA,NA,NA
"133",2003-01-01,"ACH","FR",0,NA,NA,NA,NA
"134",2003-01-01,"ACH","FUN",0,NA,NA,NA,NA
"135",2003-01-01,"ACH","GEL",0,NA,NA,NA,NA
"136",2003-01-01,"ACH","GIL",0,NA,NA,NA,NA
"137",2003-01-01,"ACH","GS",0,NA,NA,NA,NA
"138",2003-01-01,"ACH","HAE",0,NA,NA,NA,NA
"139",2003-01-01,"ACH","HDB",0,NA,NA,NA,NA
"140",2003-01-01,"ACH","HIW",0,NA,NA,NA,NA
"141",2003-01-01,"ACH","HNP",0,NA,NA,NA,NA
"142",2003-01-01,"ACH","HR",0,NA,NA,NA,NA
"143",2003-01-01,"ACH","IEX",0,NA,NA,NA,NA
"144",2003-01-01,"ACH","ING",0,NA,NA,NA,NA
"145",2003-01-01,"ACH","IT",0,NA,NA,NA,NA
"146",2003-01-01,"ACH","JBL",0,NA,NA,NA,NA
"147",2003-01-01,"ACH","JNPR",0,NA,NA,NA,NA
"148",2003-01-01,"ACH","KEP",0,NA,NA,NA,NA
"149",2003-01-01,"ACH","KOF",0,NA,NA,NA,NA
"150",2003-01-01,"ACH","KRC",0,NA,NA,NA,NA
"151",2003-01-01,"ACH","KSS",0,NA,NA,NA,NA
"152",2003-01-01,"ACH","LHO",0,NA,NA,NA,NA
"153",2003-01-01,"ACH","LII",0,NA,NA,NA,NA
"154",2003-01-01,"ACH","MAA",0,NA,NA,NA,NA
"155",2003-01-01,"ACH","MAC",0,NA,NA,NA,NA
"156",2003-01-01,"ACH","MET",0,NA,NA,NA,NA
"157",2003-01-01,"ACH","MKL",0,NA,NA,NA,NA
"158",2003-01-01,"ACH","MLM",0,NA,NA,NA,NA
"159",2003-01-01,"ACH","MMS",0,NA,NA,NA,NA
"160",2003-01-01,"ACH","MSM",0,NA,NA,NA,NA
"161",2003-01-01,"ACH","MTD",0,NA,NA,NA,NA
"162",2003-01-01,"ACH","MTG",0,NA,NA,NA,NA
"163",2003-01-01,"ACH","MTN",0,NA,NA,NA,NA
"164",2003-01-01,"ACH","NEA",0,NA,NA,NA,NA
"165",2003-01-01,"ACH","NFX",0,NA,NA,NA,NA
"166",2003-01-01,"ACH","NOK",0,NA,NA,NA,NA
"167",2003-01-01,"ACH","NUS",0,NA,NA,NA,NA
"168",2003-01-01,"ACH","NVG",0,NA,NA,NA,NA
"169",2003-01-01,"ACH","OHI",0,NA,NA,NA,NA
"170",2003-01-01,"ACH","ORCL",0,NA,NA,NA,NA
"171",2003-01-01,"ACH","PAA",0,NA,NA,NA,NA
"172",2003-01-01,"ACH","PKG",0,NA,NA,NA,NA
"173",2003-01-01,"ACH","PKX",0,NA,NA,NA,NA
"174",2003-01-01,"ACH","PRU",0,NA,NA,NA,NA
"175",2003-01-01,"ACH","RCL",0,NA,NA,NA,NA
"176",2003-01-01,"ACH","RIO",0,NA,NA,NA,NA
"177",2003-01-01,"ACH","RL",0,NA,NA,NA,NA
"178",2003-01-01,"ACH","ROP",0,NA,NA,NA,NA
"179",2003-01-01,"ACH","RS",0,NA,NA,NA,NA
"180",2003-01-01,"ACH","RSG",0,NA,NA,NA,NA
"181",2003-01-01,"ACH","SBS",0,NA,NA,NA,NA
"182",2003-01-01,"ACH","SKX",0,NA,NA,NA,NA
"183",2003-01-01,"ACH","SLG",0,NA,NA,NA,NA
"184",2003-01-01,"ACH","SMG",0,NA,NA,NA,NA
"185",2003-01-01,"ACH","SQM",0,NA,NA,NA,NA
"186",2003-01-01,"ACH","SUI",0,NA,NA,NA,NA
"187",2003-01-01,"ACH","TCO",0,NA,NA,NA,NA
"188",2003-01-01,"ACH","TEF",0,NA,NA,NA,NA
"189",2003-01-01,"ACH","TIF",0,NA,NA,NA,NA
"190",2003-01-01,"ACH","TSM",0,NA,NA,NA,NA
"191",2003-01-01,"ACH","TV",0,NA,NA,NA,NA
"192",2003-01-01,"ACH","UPS",0,NA,NA,NA,NA
"193",2003-01-01,"ACH","URI",0,NA,NA,NA,NA
"194",2003-01-01,"ACH","USM",0,NA,NA,NA,NA
"195",2003-01-01,"ACH","WAT",0,NA,NA,NA,NA
"196",2003-01-01,"ACH","YPF",0,NA,NA,NA,NA
"197",2003-01-01,"ACH","ZNH",0,NA,NA,NA,NA
"198",2003-01-01,"ACN","ADS",0,NA,NA,NA,NA
"199",2003-01-01,"ACN","AIV",0,NA,NA,NA,NA
"200",2003-01-01,"ACN","ASGN",0,NA,NA,NA,NA
"201",2003-01-01,"ACN","AUO",0,NA,NA,NA,NA
"202",2003-01-01,"ACN","BG",0,NA,NA,NA,NA
"203",2003-01-01,"ACN","BLK",0,NA,NA,NA,NA
"204",2003-01-01,"BPL","ACN",1,0.01,-4.80574079860873,6.90971743071742,1.97625043108718
"205",2003-01-01,"ACN","BVN",0,NA,NA,NA,NA
"206",2003-01-01,"ACN","BXP",0,NA,NA,NA,NA
"207",2003-01-01,"ACN","BYD",0,NA,NA,NA,NA
"208",2003-01-01,"ACN","CBD",1,0.01,-4.38506595033477,1.5660564461683,1.13805086627097
"209",2003-01-01,"ACN","CCJ",0,NA,NA,NA,NA
"210",2003-01-01,"ACN","CCL",0,NA,NA,NA,NA
"211",2003-01-01,"ACN","CEA",0,NA,NA,NA,NA
"212",2003-01-01,"ACN","CHA",1,0.0201568254746839,-3.76101444528019,2.44997424942939,0.778980960218951
"213",2003-01-01,"ACN","CIEN",0,NA,NA,NA,NA
"214",2003-01-01,"ACN","CLB",0,NA,NA,NA,NA
"215",2003-01-01,"ACN","CNX",0,NA,NA,NA,NA
"216",2003-01-01,"ACN","COF",0,NA,NA,NA,NA
"217",2003-01-01,"ACN","COG",0,NA,NA,NA,NA
"218",2003-01-01,"ACN","CPT",1,0.019866341302392,-3.76684061113809,2.73097957962171,0.537429378646263
"219",2003-01-01,"ACN","CRL",0,NA,NA,NA,NA
"220",2003-01-01,"ACN","DECK",0,NA,NA,NA,NA
"221",2003-01-01,"ACN","DKS",0,NA,NA,NA,NA
"222",2003-01-01,"ACN","DNP",0,NA,NA,NA,NA
"223",2003-01-01,"ACN","EL",0,NA,NA,NA,NA
"224",2003-01-01,"EPR","ACN",1,0.0211230545746,-3.74165629544267,3.81185788477653,1.47705973892813
"225",2003-01-01,"ACN","ERJ",0,NA,NA,NA,NA
"226",2003-01-01,"ACN","ESS",0,NA,NA,NA,NA
"227",2003-01-01,"ACN","ET",0,NA,NA,NA,NA
"228",2003-01-01,"FBR","ACN",1,0.01,-4.69218119386332,3.02898801303668,0.754821567165742
"229",2003-01-01,"ACN","FDS",0,NA,NA,NA,NA
"230",2003-01-01,"ACN","FR",0,NA,NA,NA,NA
"231",2003-01-01,"ACN","FUN",0,NA,NA,NA,NA
"232",2003-01-01,"ACN","GEL",0,NA,NA,NA,NA
"233",2003-01-01,"ACN","GIL",0,NA,NA,NA,NA
"234",2003-01-01,"ACN","GS",0,NA,NA,NA,NA
"235",2003-01-01,"ACN","HAE",0,NA,NA,NA,NA
"236",2003-01-01,"ACN","HDB",1,0.0391993912039892,-3.52109911663804,2.68311717599117,0.956171661171136
"237",2003-01-01,"HIW","ACN",1,0.01,-4.32813574111454,3.88003871904809,1.14242695430183
"238",2003-01-01,"ACN","HNP",1,0.016131724781419,-3.8415381676882,2.59106959600767,0.406871338717756
"239",2003-01-01,"ACN","HR",1,0.01,-4.10871489989073,2.90486804815695,0.63910861263289
"240",2003-01-01,"ACN","IEX",0,NA,NA,NA,NA
"241",2003-01-01,"ACN","ING",1,0.0341325080275199,-3.57211288208466,2.24627611526796,1.08365736138525
"242",2003-01-01,"ACN","IT",0,NA,NA,NA,NA
"243",2003-01-01,"ACN","JBL",0,NA,NA,NA,NA
"244",2003-01-01,"ACN","JNPR",1,0.01,-4.07425266271893,3.34209351512666,1.40309008506121
"245",2003-01-01,"ACN","KEP",0,NA,NA,NA,NA
"246",2003-01-01,"ACN","KOF",0,NA,NA,NA,NA
"247",2003-01-01,"ACN","KRC",0,NA,NA,NA,NA
"248",2003-01-01,"ACN","KSS",0,NA,NA,NA,NA
"249",2003-01-01,"LHO","ACN",1,0.027627134587039,-3.63761998984411,1.68251531323678,0.776801238644548
"250",2003-01-01,"ACN","LII",0,NA,NA,NA,NA
"251",2003-01-01,"MAA","ACN",1,0.01,-4.06786176812406,3.15139608451993,1.42514861583049
"252",2003-01-01,"ACN","MAC",0,NA,NA,NA,NA
"253",2003-01-01,"ACN","MET",0,NA,NA,NA,NA
"254",2003-01-01,"ACN","MKL",0,NA,NA,NA,NA
"255",2003-01-01,"ACN","MLM",1,0.0107973580429789,-3.94824801501982,1.72902574599194,0.554750240491004
"256",2003-01-01,"ACN","MMS",0,NA,NA,NA,NA
"257",2003-01-01,"ACN","MSM",1,0.030538417776495,-3.60837025654502,1.99051903540729,0.954888630932061
"258",2003-01-01,"ACN","MTD",0,NA,NA,NA,NA
"259",2003-01-01,"ACN","MTG",0,NA,NA,NA,NA
"260",2003-01-01,"ACN","MTN",0,NA,NA,NA,NA
"261",2003-01-01,"ACN","NEA",0,NA,NA,NA,NA
"262",2003-01-01,"ACN","NFX",0,NA,NA,NA,NA
"263",2003-01-01,"ACN","NOK",0,NA,NA,NA,NA
"264",2003-01-01,"ACN","NUS",0,NA,NA,NA,NA
"265",2003-01-01,"ACN","NVG",0,NA,NA,NA,NA
"266",2003-01-01,"ACN","OHI",1,0.01,-4.85794562526521,6.73974360936709,3.35863330808144
"267",2003-01-01,"ACN","ORCL",0,NA,NA,NA,NA
"268",2003-01-01,"ACN","PAA",0,NA,NA,NA,NA
"269",2003-01-01,"ACN","PKG",0,NA,NA,NA,NA
"270",2003-01-01,"ACN","PKX",0,NA,NA,NA,NA
"271",2003-01-01,"PRU","ACN",1,0.01,-4.85599506602856,4.81783272156358,1.75176517395447
"272",2003-01-01,"ACN","RCL",0,NA,NA,NA,NA
"273",2003-01-01,"ACN","RIO",0,NA,NA,NA,NA
"274",2003-01-01,"ACN","RL",0,NA,NA,NA,NA
"275",2003-01-01,"ACN","ROP",1,0.01,-4.42075635257015,1.39409150503084,0.494579938116718
"276",2003-01-01,"ACN","RS",0,NA,NA,NA,NA
"277",2003-01-01,"ACN","RSG",0,NA,NA,NA,NA
"278",2003-01-01,"ACN","SBS",0,NA,NA,NA,NA
"279",2003-01-01,"ACN","SKX",0,NA,NA,NA,NA
"280",2003-01-01,"ACN","SLG",0,NA,NA,NA,NA
"281",2003-01-01,"ACN","SMG",0,NA,NA,NA,NA
"282",2003-01-01,"ACN","SQM",0,NA,NA,NA,NA
"283",2003-01-01,"ACN","SUI",0,NA,NA,NA,NA
"284",2003-01-01,"ACN","TCO",0,NA,NA,NA,NA
"285",2003-01-01,"ACN","TEF",0,NA,NA,NA,NA
"286",2003-01-01,"ACN","TIF",1,0.0329355164459471,-3.58417351726243,2.44625798351662,0.567305370684304
"287",2003-01-01,"ACN","TSM",0,NA,NA,NA,NA
"288",2003-01-01,"ACN","TV",0,NA,NA,NA,NA
"289",2003-01-01,"ACN","UPS",0,NA,NA,NA,NA
"290",2003-01-01,"ACN","URI",1,0.01,-4.12123493596801,2.46009964467333,1.36936794423497
"291",2003-01-01,"ACN","USM",1,0.01,-4.33625999006736,2.02345032518997,0.706594846663416
"292",2003-01-01,"ACN","WAT",0,NA,NA,NA,NA
"293",2003-01-01,"ACN","YPF",0,NA,NA,NA,NA
"294",2003-01-01,"ACN","ZNH",0,NA,NA,NA,NA
"295",2003-01-01,"ADS","AIV",0,NA,NA,NA,NA
"296",2003-01-01,"ADS","ASGN",0,NA,NA,NA,NA
"297",2003-01-01,"ADS","AUO",0,NA,NA,NA,NA
"298",2003-01-01,"ADS","BG",0,NA,NA,NA,NA
"299",2003-01-01,"ADS","BLK",0,NA,NA,NA,NA
"300",2003-01-01,"ADS","BPL",0,NA,NA,NA,NA
"301",2003-01-01,"ADS","BVN",0,NA,NA,NA,NA
"302",2003-01-01,"ADS","BXP",0,NA,NA,NA,NA
"303",2003-01-01,"ADS","BYD",0,NA,NA,NA,NA
"304",2003-01-01,"ADS","CBD",0,NA,NA,NA,NA
"305",2003-01-01,"ADS","CCJ",0,NA,NA,NA,NA
"306",2003-01-01,"CCL","ADS",1,0.01,-7.02006278298905,3.02334638612878,1.26662544449267
"307",2003-01-01,"ADS","CEA",0,NA,NA,NA,NA
"308",2003-01-01,"ADS","CHA",0,NA,NA,NA,NA
"309",2003-01-01,"ADS","CIEN",0,NA,NA,NA,NA
"310",2003-01-01,"ADS","CLB",0,NA,NA,NA,NA
"311",2003-01-01,"ADS","CNX",0,NA,NA,NA,NA
"312",2003-01-01,"COF","ADS",1,0.0461478463272347,-3.45089153092261,6.13763888444451,1.9877463603061
"313",2003-01-01,"ADS","COG",0,NA,NA,NA,NA
"314",2003-01-01,"ADS","CPT",0,NA,NA,NA,NA
"315",2003-01-01,"ADS","CRL",0,NA,NA,NA,NA
"316",2003-01-01,"ADS","DECK",0,NA,NA,NA,NA
"317",2003-01-01,"ADS","DKS",0,NA,NA,NA,NA
"318",2003-01-01,"ADS","DNP",0,NA,NA,NA,NA
"319",2003-01-01,"ADS","EL",0,NA,NA,NA,NA
"320",2003-01-01,"ADS","EPR",0,NA,NA,NA,NA
"321",2003-01-01,"ADS","ERJ",0,NA,NA,NA,NA
"322",2003-01-01,"ADS","ESS",0,NA,NA,NA,NA
"323",2003-01-01,"ADS","ET",0,NA,NA,NA,NA
"324",2003-01-01,"ADS","FBR",0,NA,NA,NA,NA
"325",2003-01-01,"ADS","FDS",0,NA,NA,NA,NA
"326",2003-01-01,"ADS","FR",0,NA,NA,NA,NA
"327",2003-01-01,"ADS","FUN",0,NA,NA,NA,NA
"328",2003-01-01,"ADS","GEL",0,NA,NA,NA,NA
"329",2003-01-01,"ADS","GIL",0,NA,NA,NA,NA
"330",2003-01-01,"ADS","GS",0,NA,NA,NA,NA
"331",2003-01-01,"ADS","HAE",0,NA,NA,NA,NA
"332",2003-01-01,"ADS","HDB",0,NA,NA,NA,NA
"333",2003-01-01,"ADS","HIW",0,NA,NA,NA,NA
"334",2003-01-01,"ADS","HNP",0,NA,NA,NA,NA
"335",2003-01-01,"ADS","HR",0,NA,NA,NA,NA
"336",2003-01-01,"ADS","IEX",0,NA,NA,NA,NA
"337",2003-01-01,"ADS","ING",0,NA,NA,NA,NA
"338",2003-01-01,"ADS","IT",0,NA,NA,NA,NA
"339",2003-01-01,"ADS","JBL",0,NA,NA,NA,NA
"340",2003-01-01,"JNPR","ADS",1,0.0230887351262817,-3.70233745827839,2.11581502802881,0.570830172136974
"341",2003-01-01,"ADS","KEP",0,NA,NA,NA,NA
"342",2003-01-01,"ADS","KOF",0,NA,NA,NA,NA
"343",2003-01-01,"ADS","KRC",0,NA,NA,NA,NA
"344",2003-01-01,"ADS","KSS",0,NA,NA,NA,NA
"345",2003-01-01,"ADS","LHO",0,NA,NA,NA,NA
"346",2003-01-01,"ADS","LII",0,NA,NA,NA,NA
"347",2003-01-01,"ADS","MAA",0,NA,NA,NA,NA
"348",2003-01-01,"ADS","MAC",0,NA,NA,NA,NA
"349",2003-01-01,"ADS","MET",0,NA,NA,NA,NA
"350",2003-01-01,"MKL","ADS",1,0.0330196857805253,-3.5832464561687,42.8003844123175,10.035108631375
"351",2003-01-01,"ADS","MLM",0,NA,NA,NA,NA
"352",2003-01-01,"ADS","MMS",0,NA,NA,NA,NA
"353",2003-01-01,"ADS","MSM",0,NA,NA,NA,NA
"354",2003-01-01,"ADS","MTD",0,NA,NA,NA,NA
"355",2003-01-01,"MTG","ADS",1,0.0454965258259966,-3.45751006839737,6.62769326148173,2.01100029634751
"356",2003-01-01,"ADS","MTN",0,NA,NA,NA,NA
"357",2003-01-01,"ADS","NEA",0,NA,NA,NA,NA
"358",2003-01-01,"ADS","NFX",0,NA,NA,NA,NA
"359",2003-01-01,"ADS","NOK",0,NA,NA,NA,NA
"360",2003-01-01,"ADS","NUS",0,NA,NA,NA,NA
"361",2003-01-01,"ADS","NVG",0,NA,NA,NA,NA
"362",2003-01-01,"ADS","OHI",0,NA,NA,NA,NA
"363",2003-01-01,"ADS","ORCL",0,NA,NA,NA,NA
"364",2003-01-01,"ADS","PAA",0,NA,NA,NA,NA
"365",2003-01-01,"ADS","PKG",0,NA,NA,NA,NA
"366",2003-01-01,"ADS","PKX",0,NA,NA,NA,NA
"367",2003-01-01,"ADS","PRU",0,NA,NA,NA,NA
"368",2003-01-01,"ADS","RCL",0,NA,NA,NA,NA
"369",2003-01-01,"ADS","RIO",0,NA,NA,NA,NA
"370",2003-01-01,"ADS","RL",0,NA,NA,NA,NA
"371",2003-01-01,"ADS","ROP",0,NA,NA,NA,NA
"372",2003-01-01,"ADS","RS",0,NA,NA,NA,NA
"373",2003-01-01,"ADS","RSG",0,NA,NA,NA,NA
"374",2003-01-01,"ADS","SBS",0,NA,NA,NA,NA
"375",2003-01-01,"ADS","SKX",0,NA,NA,NA,NA
"376",2003-01-01,"ADS","SLG",0,NA,NA,NA,NA
"377",2003-01-01,"ADS","SMG",0,NA,NA,NA,NA
"378",2003-01-01,"ADS","SQM",0,NA,NA,NA,NA
"379",2003-01-01,"ADS","SUI",0,NA,NA,NA,NA
"380",2003-01-01,"ADS","TCO",0,NA,NA,NA,NA
"381",2003-01-01,"ADS","TEF",0,NA,NA,NA,NA
"382",2003-01-01,"ADS","TIF",0,NA,NA,NA,NA
"383",2003-01-01,"TSM","ADS",1,0.01,-4.26472757947157,1.11134745861835,0.39396153824634
"384",2003-01-01,"TV","ADS",1,0.01,-57.4551986107,3.58694166032648,1.37166367627002
"385",2003-01-01,"ADS","UPS",0,NA,NA,NA,NA
"386",2003-01-01,"ADS","URI",0,NA,NA,NA,NA
"387",2003-01-01,"ADS","USM",0,NA,NA,NA,NA
"388",2003-01-01,"ADS","WAT",0,NA,NA,NA,NA
"389",2003-01-01,"ADS","YPF",0,NA,NA,NA,NA
"390",2003-01-01,"ADS","ZNH",0,NA,NA,NA,NA
"391",2003-01-01,"AIV","ASGN",0,NA,NA,NA,NA
"392",2003-01-01,"AIV","AUO",0,NA,NA,NA,NA
"393",2003-01-01,"AIV","BG",0,NA,NA,NA,NA
"394",2003-01-01,"AIV","BLK",0,NA,NA,NA,NA
"395",2003-01-01,"AIV","BPL",0,NA,NA,NA,NA
"396",2003-01-01,"AIV","BVN",0,NA,NA,NA,NA
"397",2003-01-01,"AIV","BXP",0,NA,NA,NA,NA
