"","dt","symbol1","symbol2","coint","p_value","test_value","residual_se","beta"
"1",2005-01-01,"ORCL","TSM",0,NA,NA,NA,NA
"2",2005-01-01,"ORCL","ACN",0,NA,NA,NA,NA
"3",2005-01-01,"ORCL","UPS",0,NA,NA,NA,NA
"4",2005-01-01,"ORCL","RIO",0,NA,NA,NA,NA
"5",2005-01-01,"ORCL","HDB",0,NA,NA,NA,NA
"6",2005-01-01,"ORCL","GS",0,NA,NA,NA,NA
"7",2005-01-01,"ORCL","BLK",0,NA,NA,NA,NA
"8",2005-01-01,"ORCL","EL",0,NA,NA,NA,NA
"9",2005-01-01,"ORCL","ING",0,NA,NA,NA,NA
"10",2005-01-01,"ORCL","TEF",0,NA,NA,NA,NA
"11",2005-01-01,"ORCL","MET",0,NA,NA,NA,NA
"12",2005-01-01,"ORCL","CCL",0,NA,NA,NA,NA
"13",2005-01-01,"ORCL","CHA",0,NA,NA,NA,NA
"14",2005-01-01,"ORCL","COF",0,NA,NA,NA,NA
"15",2005-01-01,"ORCL","PRU",0,NA,NA,NA,NA
"16",2005-01-01,"ORCL","NOK",0,NA,NA,NA,NA
"17",2005-01-01,"ORCL","ROP",0,NA,NA,NA,NA
"18",2005-01-01,"ORCL","RSG",0,NA,NA,NA,NA
"19",2005-01-01,"ORCL","RCL",0,NA,NA,NA,NA
"20",2005-01-01,"ORCL","A",0,NA,NA,NA,NA
"21",2005-01-01,"ORCL","BXP",0,NA,NA,NA,NA
"22",2005-01-01,"ORCL","PKX",0,NA,NA,NA,NA
"23",2005-01-01,"ORCL","ESS",0,NA,NA,NA,NA
"24",2005-01-01,"ORCL","PAA",0,NA,NA,NA,NA
"25",2005-01-01,"ORCL","KEP",0,NA,NA,NA,NA
"26",2005-01-01,"ORCL","MKL",0,NA,NA,NA,NA
"27",2005-01-01,"ORCL","WAT",0,NA,NA,NA,NA
"28",2005-01-01,"ORCL","MTD",0,NA,NA,NA,NA
"29",2005-01-01,"ORCL","IT",0,NA,NA,NA,NA
"30",2005-01-01,"ORCL","KOF",0,NA,NA,NA,NA
