"","dt","symbol1","symbol2"
"1",2016-01-01,"NVG","NEA"
"2",2016-01-01,"MKL","ACN"
"3",2016-01-01,"BPL","GEL"
"4",2016-01-01,"DNP","BPL"
"5",2016-01-01,"MTG","ING"
"6",2016-01-01,"CEA","ZNH"
"7",2016-01-01,"PAA","BVN"
"8",2016-01-01,"DNP","RIO"
"9",2016-01-01,"PKX","AUO"
"10",2016-01-01,"CHA","YPF"
"11",2016-01-01,"DECK","PAA"
"12",2016-01-01,"RIO","BVN"
"13",2016-01-01,"ORCL","AUO"
"14",2016-01-01,"RIO","PAA"
"15",2016-01-01,"ORCL","PKX"
"16",2016-01-01,"DNP","PAA"
"17",2016-01-01,"MSM","DECK"
