"","dt","status","side","order_type","rule","security","qty","price"
"50","2007-04-24 09:39:00","replaced","short","stoplimit","StopLossSHORT","KSS.ING","all","23.7256897179196"
"51","2007-04-24 09:40:00","closed","short","market","Exit2SHORT","KSS.ING","all","7.84597921811616"
"52","2007-01-10 12:30:00","closed","short","stoplimit","EnterSHORT","MAC.FR","-50","7.68689087465679"
"53","2007-02-02 09:39:00","closed","short","stoplimit","StopLossSHORT","MAC.FR","all","11.4594704624972"
"54","2007-02-02 14:18:00","closed","short","stoplimit","EnterSHORT","MAC.FR","-50","11.5071962337107"
"55","2007-07-30 10:03:00","replaced","short","stoplimit","StopLossSHORT","MAC.FR","all","17.1454771898134"
"56","2007-07-30 10:04:00","closed","short","market","Exit2SHORT","MAC.FR","all","3.79007183297956"
"57","2007-08-06 12:51:00","closed","short","stoplimit","EnterSHORT","MAC.FR","-50","7.77298620020976"
"58","2007-08-06 12:52:00","closed","short","stoplimit","StopLossSHORT","MAC.FR","all","6.30522930031465"
"59","2007-08-06 12:53:00","closed","short","stoplimit","EnterSHORT","MAC.FR","-50","8.04201060157517"
"60","2007-09-13 09:36:00","closed","short","stoplimit","StopLossSHORT","MAC.FR","all","11.802454955947"
"61","2007-09-20 10:18:00","canceled","short","stoplimit","EnterSHORT","MAC.FR","-50","12.533535116936"
"62","2007-09-20 10:18:00","closed","short","stoplimit","EnterSHORT","MAC.FR","-50","14.2938404759899"
"63",NA,"open","short","stoplimit","StopLossSHORT","MAC.FR","all","21.2629741119368"
"64","2007-01-04 12:26:00","canceled","short","stoplimit","EnterSHORT","HNP.BG","-50","3.37804075599669"
"65","2007-01-04 12:26:00","closed","short","stoplimit","EnterSHORT","HNP.BG","-50","3.59188057288609"
"66","2007-01-10 09:52:00","replaced","short","stoplimit","StopLossSHORT","HNP.BG","all","5.38124855691887"
"67","2007-01-10 09:53:00","closed","short","market","Exit2SHORT","HNP.BG","all","1.65683718256219"
"68","2007-01-11 10:03:00","closed","short","stoplimit","EnterSHORT","HNP.BG","-50","3.45524652953623"
"69","2007-01-11 10:03:00","canceled","short","stoplimit","EnterSHORT","HNP.BG","-50","3.58989113435676"
"70","2007-01-16 15:41:00","replaced","short","stoplimit","StopLossSHORT","HNP.BG","all","5.07058670153515"
"71","2007-01-16 15:42:00","closed","short","market","Exit2SHORT","HNP.BG","all","1.66403133896723"
"72","2007-02-01 10:32:00","closed","long","stoplimit","EnterLONG","HNP.BG","50","-3.37860155994143"
"73","2007-02-27 10:25:00","closed","long","stoplimit","StopLossLONG","HNP.BG","all","-5.06790233991214"
"74","2007-02-02 13:08:00","rejected","short","market","Exit2SHORT","HNP.BG","all","-2.77526174305203"
"75","2007-02-07 11:57:00","rejected","short","market","Exit2SHORT","HNP.BG","all","-2.71824783703511"
"76","2007-02-27 11:20:00","closed","long","stoplimit","EnterLONG","HNP.BG","50","-4.29993301546521"
"77","2007-08-03 15:34:00","canceled","long","stoplimit","StopLossLONG","HNP.BG","all","-6.44989952319781"
"78","2007-04-05 09:32:00","rejected","short","market","Exit2SHORT","HNP.BG","all","1.34862313643441"
"79","2007-04-05 14:34:00","closed","short","stoplimit","EnterSHORT","HNP.BG","-50","3.39656249554732"
"80","2007-04-05 14:37:00","closed","short","stoplimit","EnterSHORT","HNP.BG","-50","3.43608863530805"
"81","2007-04-20 09:59:00","replaced","short","stoplimit","StopLossSHORT","HNP.BG","all","5.11756065055181"
"82","2007-04-20 10:00:00","closed","short","market","Exit2SHORT","HNP.BG","all","1.60042457981928"
"83","2007-04-24 11:39:00","closed","short","stoplimit","EnterSHORT","HNP.BG","-50","3.44016150993893"
"84","2007-05-21 09:35:00","closed","short","stoplimit","StopLossSHORT","HNP.BG","all","5.1309922649084"
"85","2007-05-22 09:32:00","closed","short","stoplimit","EnterSHORT","HNP.BG","-50","5.13774327376734"
"86","2007-07-26 10:21:00","replaced","short","stoplimit","StopLossSHORT","HNP.BG","all","6.01300229854715"
"87","2007-07-26 10:22:00","closed","short","market","Exit2SHORT","HNP.BG","all","1.29684739375571"
"88","2007-08-03 15:34:00","closed","long","stoplimit","EnterLONG","HNP.BG","50","-3.40132889547685"
"89","2007-09-10 14:48:00","canceled","long","stoplimit","StopLossLONG","HNP.BG","all","-5.10199334321528"
"90","2007-08-09 09:36:00","rejected","short","market","Exit2SHORT","HNP.BG","all","1.4397961698981"
"91","2007-08-13 09:39:00","rejected","short","market","Exit2SHORT","HNP.BG","all","-1.35063650012232"
"92","2007-08-13 10:08:00","rejected","short","market","Exit2SHORT","HNP.BG","all","-1.06144128805347"
"93","2007-08-13 10:20:00","rejected","short","market","Exit2SHORT","HNP.BG","all","-1.13717654589998"
"94","2007-08-13 10:54:00","rejected","short","market","Exit2SHORT","HNP.BG","all","-0.889545847096358"
"95","2007-08-14 09:34:00","rejected","short","market","Exit2SHORT","HNP.BG","all","1.2608829505459"
"96","2007-08-15 09:34:00","rejected","short","market","Exit2SHORT","HNP.BG","all","-0.695890152973227"
"97","2007-08-16 09:32:00","rejected","short","market","Exit2SHORT","HNP.BG","all","0.68615209290946"
"98","2007-08-20 09:32:00","rejected","short","market","Exit2SHORT","HNP.BG","all","1.59136842791968"
"99","2007-08-20 09:36:00","rejected","short","market","Exit2SHORT","HNP.BG","all","0.701270557969288"
"100","2007-08-23 09:32:00","rejected","short","market","Exit2SHORT","HNP.BG","all","1.44216159871631"
"101","2007-08-23 15:50:00","rejected","short","market","Exit2SHORT","HNP.BG","all","0.528419651777291"
"102","2007-08-24 09:32:00","rejected","short","market","Exit2SHORT","HNP.BG","all","1.35102588309331"
"103","2007-08-24 10:07:00","rejected","short","market","Exit2SHORT","HNP.BG","all","1.5747227674353"
"104","2007-08-24 10:13:00","rejected","short","market","Exit2SHORT","HNP.BG","all","1.56543355779421"
"105","2007-08-24 10:18:00","rejected","short","market","Exit2SHORT","HNP.BG","all","1.58841965177729"
"106","2007-08-24 10:29:00","rejected","short","market","Exit2SHORT","HNP.BG","all","1.66353811683711"
"107","2007-08-24 10:37:00","rejected","short","market","Exit2SHORT","HNP.BG","all","1.53865658189693"
"108","2007-08-24 10:40:00","rejected","short","market","Exit2SHORT","HNP.BG","all","1.58401197707639"
"109","2007-08-24 10:42:00","rejected","short","market","Exit2SHORT","HNP.BG","all","1.59448583731567"
"110","2007-08-24 10:53:00","rejected","short","market","Exit2SHORT","HNP.BG","all","1.32434290476825"
"111","2007-08-24 12:23:00","rejected","short","market","Exit2SHORT","HNP.BG","all","1.66040909030662"
"112","2007-08-24 14:44:00","rejected","short","market","Exit2SHORT","HNP.BG","all","1.64263545895558"
"113","2007-08-24 14:47:00","rejected","short","market","Exit2SHORT","HNP.BG","all","1.60751699389576"
"114","2007-08-24 15:29:00","rejected","short","market","Exit2SHORT","HNP.BG","all","1.63618941075016"
"115","2007-08-24 15:48:00","rejected","short","market","Exit2SHORT","HNP.BG","all","1.56974336254473"
"116","2007-08-27 09:34:00","closed","short","stoplimit","EnterSHORT","HNP.BG","-50","3.80095080835739"
"117","2007-08-29 11:24:00","canceled","short","stoplimit","EnterSHORT","HNP.BG","-50","3.43085681078517"
"118","2007-08-29 11:24:00","closed","short","stoplimit","EnterSHORT","HNP.BG","-50","3.52147360357187"
"119","2007-08-30 13:47:00","replaced","short","stoplimit","StopLossSHORT","HNP.BG","all","5.21421652222969"
"120","2007-08-30 13:48:00","closed","short","market","Exit2SHORT","HNP.BG","all","1.67533181546566"
"121","2007-09-10 14:48:00","closed","long","stoplimit","EnterLONG","HNP.BG","50","-3.47043398235166"
"122","2007-10-24 09:34:00","canceled","long","stoplimit","StopLossLONG","HNP.BG","all","-5.20565097352749"
"123","2007-09-28 09:45:00","closed","short","stoplimit","EnterSHORT","HNP.BG","-50","3.47978024133088"
"124","2007-09-28 09:46:00","closed","short","stoplimit","EnterSHORT","HNP.BG","-50","3.39001717145053"
"125","2007-09-28 10:24:00","replaced","short","stoplimit","StopLossSHORT","HNP.BG","all","4.9664865475347"
"126","2007-09-28 10:25:00","closed","short","market","Exit2SHORT","HNP.BG","all","1.57364232560285"
"127","2007-10-02 14:44:00","closed","short","stoplimit","EnterSHORT","HNP.BG","-50","3.44992704625648"
"128","2007-10-03 09:33:00","replaced","short","stoplimit","StopLossSHORT","HNP.BG","all","4.95561610189711"
"129","2007-10-03 09:35:00","closed","short","market","Exit2SHORT","HNP.BG","all","0.609332520852341"
"130","2007-10-17 10:29:00","closed","short","stoplimit","EnterSHORT","HNP.BG","-50","3.73280752553282"
"131","2007-10-22 09:33:00","replaced","short","stoplimit","StopLossSHORT","HNP.BG","all","4.93334977624788"
"132","2007-10-22 09:34:00","closed","short","market","Exit2SHORT","HNP.BG","all","0.727012154631147"
"133","2007-10-24 09:34:00","closed","long","stoplimit","EnterLONG","HNP.BG","50","-4.0182308479717"
"134","2007-10-25 09:30:00","closed","long","stoplimit","StopLossLONG","HNP.BG","all","-6.02734627195755"
"135","2007-10-24 11:30:00","rejected","short","market","Exit2SHORT","HNP.BG","all","-4.64806899258798"
"136","2007-10-24 12:25:00","rejected","short","market","Exit2SHORT","HNP.BG","all","-4.87209680462183"
"137","2007-10-25 11:03:00","closed","long","stoplimit","EnterLONG","HNP.BG","50","-7.93066070127778"
"138","2007-11-08 14:51:00","closed","long","stoplimit","StopLossLONG","HNP.BG","all","-11.8959910519167"
"139","2007-05-16 10:34:00","closed","long","stoplimit","EnterLONG","MTN.DECK","50","-12.0516025682496"
"140","2007-06-06 14:59:00","closed","long","stoplimit","StopLossLONG","MTN.DECK","all","-18.0774038523744"
"141","2007-02-13 10:19:00","closed","short","stoplimit","EnterSHORT","FDS.ADS","-50","8.10205149101507"
"142","2007-04-13 10:54:00","replaced","short","stoplimit","StopLossSHORT","FDS.ADS","all","12.0277636248852"
"143","2007-04-13 10:55:00","closed","short","market","Exit2SHORT","FDS.ADS","all","3.99663495847529"
"144","2007-04-19 09:46:00","closed","short","stoplimit","EnterSHORT","FDS.ADS","-50","8.12544411167816"
"145","2007-05-17 09:30:00","replaced","short","stoplimit","StopLossSHORT","FDS.ADS","all","11.2593368274199"
"146","2007-05-17 09:31:00","closed","short","market","Exit2SHORT","FDS.ADS","all","-4.05272887761105"
"147","2007-08-09 13:38:00","closed","long","stoplimit","EnterLONG","FDS.ADS","50","-8.09107294106843"
"148",NA,"open","long","stoplimit","StopLossLONG","FDS.ADS","all","-12.0251261689321"
"149","2007-09-25 10:50:00","rejected","short","market","Exit2SHORT","FDS.ADS","all","-0.834206313790716"
"150","2007-10-03 13:33:00","rejected","short","market","Exit2SHORT","FDS.ADS","all","1.52281147240821"
"151","2007-10-04 10:02:00","rejected","short","market","Exit2SHORT","FDS.ADS","all","1.4837348640781"
"152","2007-10-05 11:13:00","rejected","short","market","Exit2SHORT","FDS.ADS","all","3.92862542700215"
"153","2007-10-05 11:44:00","rejected","short","market","Exit2SHORT","FDS.ADS","all","3.88940518102424"
"154","2007-10-05 12:00:00","rejected","short","market","Exit2SHORT","FDS.ADS","all","3.93940518102424"
"155","2007-10-05 12:05:00","rejected","short","market","Exit2SHORT","FDS.ADS","all","3.96536277326597"
"156","2007-10-05 12:07:00","rejected","short","market","Exit2SHORT","FDS.ADS","all","3.96536277326597"
"157","2007-10-05 12:16:00","rejected","short","market","Exit2SHORT","FDS.ADS","all","3.94536277326597"
"158","2007-10-05 12:24:00","rejected","short","market","Exit2SHORT","FDS.ADS","all","3.92805771177149"
"159","2007-10-05 12:29:00","rejected","short","market","Exit2SHORT","FDS.ADS","all","3.98805771177149"
"160","2007-10-08 09:33:00","rejected","short","market","Exit2SHORT","FDS.ADS","all","3.69011653390268"
"161","2007-10-09 09:35:00","rejected","short","market","Exit2SHORT","FDS.ADS","all","2.02004129739858"
"162","2007-10-10 09:32:00","rejected","short","market","Exit2SHORT","FDS.ADS","all","2.96294827469555"
"163","2007-10-10 11:42:00","rejected","short","market","Exit2SHORT","FDS.ADS","all","3.90642296722318"
"164","2007-10-10 11:44:00","rejected","short","market","Exit2SHORT","FDS.ADS","all","3.96642296722318"
"165","2007-10-10 13:06:00","rejected","short","market","Exit2SHORT","FDS.ADS","all","3.89507549797042"
"166","2007-10-10 13:12:00","rejected","short","market","Exit2SHORT","FDS.ADS","all","3.80238055946489"
"167","2007-10-10 13:41:00","rejected","short","market","Exit2SHORT","FDS.ADS","all","3.92294827469556"
"168","2007-10-10 13:51:00","rejected","short","market","Exit2SHORT","FDS.ADS","all","3.94160080544279"
"169","2007-10-10 13:55:00","rejected","short","market","Exit2SHORT","FDS.ADS","all","3.91294827469555"
"170","2007-10-10 13:59:00","rejected","short","market","Exit2SHORT","FDS.ADS","all","3.9675583976845"
"171","2007-10-10 14:02:00","rejected","short","market","Exit2SHORT","FDS.ADS","all","3.99621092843175"
"172","2007-10-10 14:04:00","rejected","short","market","Exit2SHORT","FDS.ADS","all","3.97890586693727"
"173","2007-10-12 11:55:00","rejected","short","market","Exit2SHORT","FDS.ADS","all","3.98528753676186"
"174","2007-10-12 11:58:00","rejected","short","market","Exit2SHORT","FDS.ADS","all","3.95798247526739"
"175","2007-10-12 12:02:00","rejected","short","market","Exit2SHORT","FDS.ADS","all","3.94259259825633"
"176","2007-10-12 12:14:00","rejected","short","market","Exit2SHORT","FDS.ADS","all","3.81798247526739"
"177","2007-10-12 12:24:00","rejected","short","market","Exit2SHORT","FDS.ADS","all","3.96259259825632"
"178","2007-10-12 12:27:00","rejected","short","market","Exit2SHORT","FDS.ADS","all","3.95528753676186"
"179","2007-10-12 12:53:00","rejected","short","market","Exit2SHORT","FDS.ADS","all","3.92989765975081"
"180","2007-10-12 12:57:00","rejected","short","market","Exit2SHORT","FDS.ADS","all","3.99259259825632"
"181","2007-10-12 12:59:00","rejected","short","market","Exit2SHORT","FDS.ADS","all","3.99855019049804"
"182","2007-10-12 13:02:00","rejected","short","market","Exit2SHORT","FDS.ADS","all","3.99124512900357"
"183","2007-10-12 13:05:00","rejected","short","market","Exit2SHORT","FDS.ADS","all","3.99720272124527"
"184","2007-10-12 13:51:00","rejected","short","market","Exit2SHORT","FDS.ADS","all","3.81989765975081"
"185","2007-10-15 09:35:00","rejected","short","market","Exit2SHORT","FDS.ADS","all","3.78273623590411"
"186","2007-10-15 09:45:00","rejected","short","market","Exit2SHORT","FDS.ADS","all","3.90408370515688"
"187","2007-10-15 10:33:00","rejected","short","market","Exit2SHORT","FDS.ADS","all","3.94124512900356"
"188","2007-10-15 10:41:00","rejected","short","market","Exit2SHORT","FDS.ADS","all","3.87855019049803"
"189","2007-10-15 11:25:00","rejected","short","market","Exit2SHORT","FDS.ADS","all","3.04465142038754"
"190","2007-10-15 15:56:00","rejected","short","market","Exit2SHORT","FDS.ADS","all","2.93543117440963"
"191","2007-10-16 09:32:00","rejected","short","market","Exit2SHORT","FDS.ADS","all","3.53408370515687"
"192","2007-10-16 11:47:00","rejected","short","market","Exit2SHORT","FDS.ADS","all","3.05684704480606"
"193","2007-10-17 09:46:00","rejected","short","market","Exit2SHORT","FDS.ADS","all","3.32684704480607"
"194","2007-10-17 10:30:00","rejected","short","market","Exit2SHORT","FDS.ADS","all","2.29996606089448"
"195","2007-10-17 12:48:00","rejected","short","market","Exit2SHORT","FDS.ADS","all","2.18996606089448"
"196","2007-10-17 12:57:00","rejected","short","market","Exit2SHORT","FDS.ADS","all","2.12188124537791"
"197","2007-10-19 09:32:00","rejected","short","market","Exit2SHORT","FDS.ADS","all","0.803297115774328"
"198","2007-10-19 11:39:00","rejected","short","market","Exit2SHORT","FDS.ADS","all","-0.171525046006067"
"199","2007-10-23 09:34:00","rejected","short","market","Exit2SHORT","FDS.ADS","all","0.344432546235652"
"200","2007-11-29 13:34:00","rejected","short","market","Exit2SHORT","FDS.ADS","all","1.93363223859291"
"201","2007-11-29 13:46:00","rejected","short","market","Exit2SHORT","FDS.ADS","all","2.81002074377795"
"202","2007-12-13 15:46:00","rejected","short","market","Exit2SHORT","FDS.ADS","all","-0.121504539924757"
"203","2007-12-18 12:47:00","rejected","short","market","Exit2SHORT","FDS.ADS","all","-6.98171657871619"
"204","2007-12-27 09:34:00","rejected","short","market","Exit2SHORT","FDS.ADS","all","3.8904037616589"
"205","2007-04-18 13:27:00","closed","long","stoplimit","EnterLONG","CNX.RIO","50","-21.1705027460694"
"206","2007-07-19 09:31:00","closed","long","stoplimit","StopLossLONG","CNX.RIO","all","-31.7557541191041"
"207","2007-08-09 15:00:00","closed","long","stoplimit","EnterLONG","CNX.RIO","50","-24.8718231823544"
"208","2007-09-11 09:35:00","closed","long","stoplimit","StopLossLONG","CNX.RIO","all","-37.3077347735316"
"209","2007-12-24 11:19:00","closed","short","stoplimit","EnterSHORT","CNX.RIO","-50","21.220692656362"
"210","2007-12-24 11:19:00","canceled","short","stoplimit","EnterSHORT","CNX.RIO","-50","21.2951722020217"
"211","2007-12-24 11:19:00","canceled","short","stoplimit","EnterSHORT","CNX.RIO","-50","21.5555191715819"
"212",NA,"open","short","stoplimit","StopLossSHORT","CNX.RIO","all","31.5085083030325"
"213","2007-11-13 09:41:00","closed","long","stoplimit","EnterLONG","MSM.URI","50","-10.8320693411266"
"214",NA,"open","long","stoplimit","StopLossLONG","MSM.URI","all","-16.2481040116899"
"215","2007-11-14 09:54:00","rejected","short","market","Exit2SHORT","MSM.URI","all","4.30149034127204"
"216","2007-11-14 10:01:00","rejected","short","market","Exit2SHORT","MSM.URI","all","4.889829478861"
"217","2007-11-14 10:03:00","rejected","short","market","Exit2SHORT","MSM.URI","all","4.11779393202131"
"218","2007-11-14 11:16:00","rejected","short","market","Exit2SHORT","MSM.URI","all","5.11338297944702"
"219","2007-11-14 11:19:00","rejected","short","market","Exit2SHORT","MSM.URI","all","5.14776691123857"
"220","2007-11-14 11:21:00","rejected","short","market","Exit2SHORT","MSM.URI","all","5.1609187066132"
"221","2007-11-14 11:33:00","rejected","short","market","Exit2SHORT","MSM.URI","all","4.65997238752571"
"222","2007-11-14 13:33:00","rejected","short","market","Exit2SHORT","MSM.URI","all","4.42518675052278"
"223","2007-11-14 14:08:00","rejected","short","market","Exit2SHORT","MSM.URI","all","4.88051700140181"
"224","2007-11-14 14:31:00","rejected","short","market","Exit2SHORT","MSM.URI","all","4.88174913781872"
"225","2007-11-14 14:34:00","rejected","short","market","Exit2SHORT","MSM.URI","all","5.14530263840475"
"226","2007-11-14 14:48:00","rejected","short","market","Exit2SHORT","MSM.URI","all","5.14421341065255"
"227","2007-11-14 14:50:00","rejected","short","market","Exit2SHORT","MSM.URI","all","5.16667768348636"
"228","2007-11-14 14:58:00","rejected","short","market","Exit2SHORT","MSM.URI","all","5.14106161527791"
"229","2007-11-14 15:11:00","rejected","short","market","Exit2SHORT","MSM.URI","all","5.1303740927371"
"230","2007-11-14 15:16:00","rejected","short","market","Exit2SHORT","MSM.URI","all","5.12352588811173"
"231","2007-11-14 15:45:00","rejected","short","market","Exit2SHORT","MSM.URI","all","4.91283836557092"
"232","2007-11-15 09:55:00","rejected","short","market","Exit2SHORT","MSM.URI","all","5.14106161527791"
"233","2007-11-19 13:55:00","rejected","short","market","Exit2SHORT","MSM.URI","all","5.15206978068189"
"234","2007-11-20 09:32:00","rejected","short","market","Exit2SHORT","MSM.URI","all","4.30344482576351"
"235","2007-11-20 09:34:00","rejected","short","market","Exit2SHORT","MSM.URI","all","5.13453405351571"
"236","2007-11-20 09:41:00","rejected","short","market","Exit2SHORT","MSM.URI","all","4.97960550784807"
"237","2007-11-20 09:43:00","rejected","short","market","Exit2SHORT","MSM.URI","all","4.99837337143115"
"238","2007-11-20 09:49:00","rejected","short","market","Exit2SHORT","MSM.URI","all","4.97138225814108"
"239","2007-11-20 10:19:00","rejected","short","market","Exit2SHORT","MSM.URI","all","4.87083764426498"
"240","2007-11-20 12:01:00","rejected","short","market","Exit2SHORT","MSM.URI","all","4.77384653097489"
"241","2007-11-20 12:04:00","rejected","short","market","Exit2SHORT","MSM.URI","all","4.77507866739181"
"242","2007-11-20 12:17:00","rejected","short","market","Exit2SHORT","MSM.URI","all","4.91931969051865"
"243","2007-11-20 12:56:00","rejected","short","market","Exit2SHORT","MSM.URI","all","4.91315900843409"
"244","2007-11-20 12:58:00","rejected","short","market","Exit2SHORT","MSM.URI","all","4.95754294022563"
"245","2007-11-20 13:10:00","rejected","short","market","Exit2SHORT","MSM.URI","all","5.0049357587271"
"246","2007-11-20 13:13:00","rejected","short","market","Exit2SHORT","MSM.URI","all","5.00055182693556"
"247","2007-11-20 14:03:00","rejected","short","market","Exit2SHORT","MSM.URI","all","5.03931969051865"
"248","2007-11-20 15:46:00","rejected","short","market","Exit2SHORT","MSM.URI","all","5.12780173677231"
"249","2007-11-20 15:50:00","rejected","short","market","Exit2SHORT","MSM.URI","all","4.93040891827085"
"250","2007-11-20 15:59:00","rejected","short","market","Exit2SHORT","MSM.URI","all","4.84972139573004"
"251","2007-11-21 09:35:00","rejected","short","market","Exit2SHORT","MSM.URI","all","5.03848925931312"
"252","2007-11-21 09:50:00","rejected","short","market","Exit2SHORT","MSM.URI","all","5.16396241885687"
"253","2007-11-21 09:59:00","rejected","short","market","Exit2SHORT","MSM.URI","all","5.17012310094142"
"254","2007-11-21 10:02:00","rejected","short","market","Exit2SHORT","MSM.URI","all","5.10573916914988"
"255","2007-11-21 10:05:00","rejected","short","market","Exit2SHORT","MSM.URI","all","4.99628378302598"
"256","2007-11-21 10:47:00","rejected","short","market","Exit2SHORT","MSM.URI","all","4.93436412406826"
"257","2007-11-21 11:40:00","rejected","short","market","Exit2SHORT","MSM.URI","all","5.17175694256973"
"258","2007-11-21 11:42:00","rejected","short","market","Exit2SHORT","MSM.URI","all","5.14052480615282"
"259","2007-11-21 11:49:00","rejected","short","market","Exit2SHORT","MSM.URI","all","5.1692926697359"
"260","2007-11-21 11:54:00","rejected","short","market","Exit2SHORT","MSM.URI","all","5.10559626048517"
"261","2007-11-21 11:57:00","rejected","short","market","Exit2SHORT","MSM.URI","all","5.1287480558598"
"262","2007-11-21 12:10:00","rejected","short","market","Exit2SHORT","MSM.URI","all","5.16682839690208"
"263","2007-11-21 14:32:00","rejected","short","market","Exit2SHORT","MSM.URI","all","5.16258737377525"
"264","2007-11-23 09:32:00","rejected","short","market","Exit2SHORT","MSM.URI","all","5.13123934947637"
"265","2007-11-23 09:34:00","rejected","short","market","Exit2SHORT","MSM.URI","all","5.10247148589328"
"266","2007-12-17 09:31:00","rejected","short","market","Exit2SHORT","MSM.URI","all","2.87613306961027"
