"","dt","symbol1","symbol2"
"1",2013-01-01,"GEL","PKG"
"2",2013-01-01,"FR","ADS"
"3",2013-01-01,"GEL","HDB"
"4",2013-01-01,"ADS","FUN"
"5",2013-01-01,"FR","FUN"
"6",2013-01-01,"FUN","GIL"
"7",2013-01-01,"LII","ADS"
"8",2013-01-01,"PKG","HDB"
"9",2013-01-01,"LII","KOF"
"10",2013-01-01,"HR","IT"
"11",2013-01-01,"HR","OHI"
"12",2013-01-01,"KOF","HNP"
"13",2013-01-01,"LII","MMS"
"14",2013-01-01,"FR","GIL"
"15",2013-01-01,"GIL","PKG"
