"","dt","status","side","order_type","rule","security","qty","price"
"43","2016-03-29 14:08:00","closed","long","stoplimit","EnterLONG","PAA.BVN","50","-10.9775590477095"
"44","2016-04-05 15:04:00","closed","long","stoplimit","StopLossLONG","PAA.BVN","all","-16.4663385715643"
"45","2016-04-14 09:30:00","closed","long","stoplimit","EnterLONG","PAA.BVN","50","-12.4468706611636"
"46","2016-04-28 09:59:00","closed","long","stoplimit","StopLossLONG","PAA.BVN","all","-18.6703059917454"
"47","2016-12-16 11:04:00","closed","long","stoplimit","EnterLONG","PAA.BVN","50","-13.3381399497131"
"48","2016-12-29 10:06:00","closed","long","stoplimit","StopLossLONG","PAA.BVN","all","-19.7248563321317"
"49","2016-01-07 09:40:00","closed","short","stoplimit","EnterSHORT","DNP.RIO","-50","2.53500140726909"
"50","2016-11-01 10:23:00","replaced","short","stoplimit","StopLossSHORT","DNP.RIO","all","3.70237189966935"
"51","2016-11-01 10:24:00","closed","short","market","Exit2SHORT","DNP.RIO","all","1.25808804130117"
"52","2016-02-22 14:44:00","closed","short","stoplimit","EnterSHORT","PKX.AUO","-50","11.4748685236737"
"53","2016-06-30 09:30:00","replaced","short","stoplimit","StopLossSHORT","PKX.AUO","all","17.1830527855106"
"54","2016-06-30 09:31:00","closed","short","market","Exit2SHORT","PKX.AUO","all","5.56382148397625"
"55","2016-11-10 10:28:00","closed","short","stoplimit","EnterSHORT","PKX.AUO","-50","11.4861455659211"
"56",NA,"open","short","stoplimit","StopLossSHORT","PKX.AUO","all","16.9749683488817"
"57","2016-04-08 10:32:00","closed","short","stoplimit","EnterSHORT","CHA.YPF","-50","14.2715330573859"
"58","2016-04-19 09:32:00","replaced","short","stoplimit","StopLossSHORT","CHA.YPF","all","21.130565005993"
"59","2016-04-19 09:33:00","closed","short","market","Exit2SHORT","CHA.YPF","all","6.68502135466916"
"60","2016-01-13 10:59:00","closed","short","stoplimit","EnterSHORT","MSM.DECK","-50","17.0236631850305"
"61","2016-07-27 15:35:00","replaced","short","stoplimit","StopLossSHORT","MSM.DECK","all","25.4762920970382"
"62","2016-07-27 15:36:00","closed","short","market","Exit2SHORT","MSM.DECK","all","8.46344776280297"
"63","2016-10-14 10:58:00","closed","short","stoplimit","EnterSHORT","MSM.DECK","-50","17.0502770264033"
"64","2016-10-14 10:58:00","canceled","short","stoplimit","EnterSHORT","MSM.DECK","-50","17.2304873352584"
"65","2016-10-14 10:58:00","canceled","short","stoplimit","EnterSHORT","MSM.DECK","-50","17.370634551457"
"66","2016-11-01 09:50:00","closed","short","stoplimit","StopLossSHORT","MSM.DECK","all","20.7314494565593"
"67","2016-11-01 10:21:00","canceled","short","stoplimit","EnterSHORT","MSM.DECK","-50","21.4744411417343"
"68","2016-11-01 10:21:00","closed","short","stoplimit","EnterSHORT","MSM.DECK","-50","22.4944937189481"
"69",NA,"open","short","stoplimit","StopLossSHORT","MSM.DECK","all","33.2321908883036"
