"","dt","status","side","order_type","rule","security","qty","price"
"37","2014-07-25 11:00:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.559790259605029"
"38","2014-07-25 11:17:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.499546380955728"
"39","2014-07-25 12:55:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.559790259605029"
"40","2014-07-25 14:21:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.569546380955728"
"41","2014-07-28 09:48:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","0.270697497693572"
"42","2014-07-28 09:58:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.609302502306429"
"43","2014-07-28 10:04:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.246862740434731"
"44","2014-07-28 10:06:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.355643347188231"
"45","2014-07-28 10:08:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.529546380955727"
"46","2014-07-28 10:11:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.316862740434731"
"47","2014-07-28 10:33:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","0.290209740394973"
"48","2014-07-28 10:39:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.569790259605028"
"49","2014-07-28 11:12:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.539546380955727"
"50","2014-07-28 11:14:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.559058623657128"
"51","2014-07-28 11:17:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.286862740434731"
"52","2014-07-28 11:22:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.246862740434731"
"53","2014-07-28 11:24:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.520034138254328"
"54","2014-07-28 11:40:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.609790259605028"
"55","2014-07-28 12:35:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.539546380955727"
"56","2014-07-28 12:38:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.550765774202228"
"57","2014-07-28 12:47:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.306862740434731"
"58","2014-07-28 12:53:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.246862740434731"
"59","2014-07-28 13:16:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.490765774202227"
"60","2014-07-28 13:21:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.490765774202227"
"61","2014-07-28 13:38:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.520034138254328"
"62","2014-07-28 13:41:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.579790259605028"
"63","2014-07-28 13:49:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.529790259605027"
"64","2014-07-28 15:26:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.609546380955727"
"65","2014-07-29 09:31:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.0910086774728338"
"66","2014-07-29 09:33:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.509302502306429"
"67","2014-07-29 11:22:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.569790259605028"
"68","2014-07-30 09:46:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.288082133681231"
"69","2014-07-30 10:54:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.669546380955728"
"70","2014-07-30 12:08:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.630278016903629"
"71","2014-07-30 14:03:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.511009652851529"
"72","2014-07-30 14:24:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.650765774202227"
"73","2014-07-30 15:09:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.51466783259103"
"74","2014-07-30 15:15:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.651497410150128"
"75","2014-07-30 15:20:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.661497410150128"
"76","2014-07-30 15:24:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.661497410150128"
"77","2014-07-31 09:33:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.613692317993829"
"78","2014-07-31 10:02:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.68296068204593"
"79","2014-07-31 10:05:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.68296068204593"
"80","2014-07-31 10:19:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.69271680339663"
"81","2014-07-31 12:05:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.61271680339663"
"82","2014-07-31 15:40:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.70271680339663"
"83","2014-08-01 09:31:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.408326012330532"
"84","2014-08-01 09:44:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.671985167448728"
"85","2014-08-01 09:49:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.671985167448728"
"86","2014-08-01 10:04:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.58442395394173"
"87","2014-08-01 12:15:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.348326012330531"
"88","2014-08-01 15:40:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.57369231799383"
"89","2014-08-04 09:31:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.464911711240331"
"90","2014-08-04 09:37:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.292229046098029"
"91","2014-08-04 09:41:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.553692317993828"
"92","2014-08-04 09:58:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.553692317993828"
"93","2014-08-04 10:01:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.495155589889631"
"94","2014-08-04 10:08:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.533692317993829"
"95","2014-08-04 10:12:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.409057648278432"
"96","2014-08-04 10:17:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.593204560695231"
"97","2014-08-04 10:46:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.543936196643129"
"98","2014-08-04 10:51:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.575399468538931"
"99","2014-08-04 11:02:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.53564334718823"
"100","2014-08-04 14:41:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.67442395394173"
"101","2014-08-04 15:25:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.489057648278433"
"102","2014-08-04 15:35:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.489057648278433"
"103","2014-08-05 09:32:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","0.0741137495411639"
"104","2014-08-05 09:44:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.351496434771434"
"105","2014-08-05 09:47:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.36442395394173"
"106","2014-08-05 09:57:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.624667832591031"
"107","2014-08-05 10:07:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.595399468538933"
"108","2014-08-05 10:19:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.36442395394173"
"109","2014-08-05 10:30:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.535399468538932"
"110","2014-08-05 10:39:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.62564334718823"
"111","2014-08-05 10:42:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.545399468538932"
"112","2014-08-05 10:52:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.371008677472835"
"113","2014-08-05 11:06:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.391496434771433"
"114","2014-08-05 11:13:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.391496434771433"
"115","2014-08-05 11:16:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.625399468538932"
"116","2014-08-05 12:23:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.401496434771433"
"117","2014-08-05 12:31:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.64393619664313"
"118","2014-08-05 13:06:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.351008677472834"
"119","2014-08-05 13:09:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.56564334718823"
"120","2014-08-05 13:14:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.643692317993828"
"121","2014-08-05 13:26:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.643692317993828"
"122","2014-08-05 13:32:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.643692317993828"
"123","2014-08-05 13:40:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.351008677472834"
"124","2014-08-05 13:45:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.615643347188231"
"125","2014-08-05 13:50:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.644911711240331"
"126","2014-08-05 14:09:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.683936196643129"
"127","2014-08-05 14:14:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.67418007529243"
"128","2014-08-05 14:18:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.654667832591031"
"129","2014-08-05 14:48:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.381496434771433"
"130","2014-08-05 15:03:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.67393619664313"
"131","2014-08-05 15:08:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.59491171124033"
"132","2014-08-05 15:17:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.401008677472834"
"133","2014-08-05 15:40:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.381496434771433"
"134","2014-08-05 15:57:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.67393619664313"
"135","2014-08-06 09:59:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.44271680339663"
"136","2014-08-06 11:12:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.47320456069523"
"137","2014-08-06 14:22:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.673204560695231"
"138","2014-08-07 09:43:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.663204560695229"
"139","2014-08-08 09:33:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.551009652851528"
"140","2014-08-08 10:05:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.494667832591031"
"141","2014-08-08 10:48:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.611497410150127"
"142","2014-08-08 15:08:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.699790259605027"
"143","2014-08-11 10:02:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.454667832591031"
"144","2014-08-12 09:48:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.687839230410626"
"145","2014-08-12 10:11:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.570765774202227"
"146","2014-08-13 09:33:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.617839230410626"
"147","2014-08-13 09:43:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.364911711240332"
"148","2014-08-13 11:26:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.629790259605027"
"149","2014-08-13 14:46:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.687839230410626"
"150","2014-08-13 15:26:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.697839230410626"
"151","2014-08-14 10:54:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.34637498313613"
"152","2014-08-15 11:33:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.247838255031931"
"153","2014-08-15 12:03:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.617595351761326"
"154","2014-08-15 12:21:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.667595351761326"
"155","2014-08-15 14:43:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.618814745007828"
"156","2014-08-15 15:23:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.677595351761326"
"157","2014-08-15 15:47:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.677595351761326"
"158","2014-08-18 09:30:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.520765774202228"
"159","2014-08-18 09:43:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.0727158280179339"
"160","2014-08-18 12:57:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.541009652851528"
"161","2014-08-18 13:30:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.521009652851529"
"162","2014-08-18 14:42:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.571009652851528"
"163","2014-08-19 09:45:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.667595351761326"
"164","2014-08-19 09:52:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.587595351761326"
"165","2014-08-19 10:34:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.677351473112028"
"166","2014-08-20 11:25:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.638083109059927"
"167","2014-08-20 11:33:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.628326987709228"
"168","2014-08-21 11:51:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.667595351761326"
"169","2014-08-22 09:42:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.608814745007829"
"170","2014-08-28 12:30:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.41369231799383"
"171","2014-08-28 13:20:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.696619837164127"
"172","2014-08-28 14:15:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.646619837164126"
"173","2014-08-29 10:14:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.754668807969725"
"174","2014-08-29 10:41:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.705644322566924"
"175","2014-08-29 10:48:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","0.269723933853763"
"176","2014-09-02 09:31:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.607839230410626"
"177","2014-09-02 15:39:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.655644322566925"
"178","2014-09-03 12:20:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","0.280211691152363"
"179","2014-09-03 12:26:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.528814745007828"
"180","2014-09-03 15:56:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","0.290211691152363"
"181","2014-09-03 15:59:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.402472924747329"
"182","2014-09-04 14:09:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.635156565268325"
"183","2014-09-04 15:18:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.0127158280179334"
"184","2014-09-04 15:39:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.714912686619027"
"185","2014-09-05 09:31:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.401009652851528"
"186","2014-09-05 10:27:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.304423953941731"
"187","2014-09-05 11:05:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.704668807969727"
"188","2014-09-08 09:44:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.411497410150128"
"189","2014-09-08 10:42:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.624424929320426"
"190","2014-09-08 11:12:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.684181050671125"
"191","2014-09-08 13:58:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.371497410150127"
"192","2014-09-08 14:23:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.604181050671125"
"193","2014-09-08 16:00:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.674181050671125"
"194","2014-09-09 09:31:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.526619837164127"
"195","2014-09-09 10:46:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.645156565268325"
"196","2014-09-09 12:05:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.654181050671125"
"197","2014-09-09 13:11:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.545400443917623"
"198","2014-09-09 15:55:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.585400443917624"
"199","2014-09-10 09:33:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.258570866358527"
"200","2014-09-10 15:59:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.423937172021825"
"201","2014-09-11 09:33:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.644668807969726"
"202","2014-09-12 09:31:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.675400443917624"
"203","2014-09-15 09:33:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.588814745007827"
"204","2014-09-15 11:49:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.717107594462727"
"205","2014-09-15 12:41:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.677107594462727"
"206","2014-09-17 09:32:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.657839230410627"
"207","2014-09-17 10:32:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.610034138254328"
"208","2014-09-17 11:08:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.414911711240331"
"209","2014-09-17 11:12:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.608814745007829"
"210","2014-09-18 09:47:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.787107594462727"
"211","2014-09-18 10:46:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.484667832591031"
"212","2014-09-19 09:47:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.688570866358528"
"213","2014-09-19 10:55:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.698814745007828"
"214","2014-09-22 10:12:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.55344843934453"
"215","2014-09-22 12:12:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.55320456069523"
"216","2014-09-22 15:07:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.53320456069523"
"217","2014-09-22 15:40:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.348082133681231"
"218","2014-09-23 10:12:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.318326012330532"
"219","2014-09-23 10:17:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.492716803396629"
"220","2014-09-23 10:32:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.552472924747329"
"221","2014-09-23 11:08:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.453692317993829"
"222","2014-09-23 11:37:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.552472924747329"
"223","2014-09-23 13:46:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.453692317993829"
"224","2014-09-23 14:02:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.52271680339663"
"225","2014-09-24 09:33:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.38320456069523"
"226","2014-09-24 09:45:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.433936196643129"
"227","2014-09-25 09:31:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.363692317993829"
"228","2014-09-25 10:04:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.44320456069523"
"229","2014-09-25 10:09:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.44320456069523"
"230","2014-09-25 14:36:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.248082133681232"
"231","2014-09-25 15:16:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.45271680339663"
"232","2014-09-26 09:40:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.41369231799383"
"233","2014-09-26 13:02:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.413448439344531"
"234","2014-09-26 13:09:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.36320456069523"
"235","2014-09-26 13:52:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.169789284226333"
"236","2014-09-29 09:31:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.43296068204593"
"237","2014-09-30 09:46:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.101008677472834"
"238","2014-09-30 10:43:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.305155589889631"
"239","2014-10-01 10:01:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.215155589889632"
"240","2014-10-01 14:21:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.195643347188231"
"241","2014-10-01 14:24:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.205399468538932"
"242","2014-10-01 14:27:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.195399468538932"
"243","2014-10-01 14:31:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.205399468538932"
"244","2014-10-01 14:34:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.195643347188231"
"245","2014-10-01 14:38:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.155643347188231"
"246","2014-10-01 15:32:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.127350497733332"
"247","2014-10-01 15:53:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.117350497733332"
"248","2014-10-02 09:36:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.175399468538933"
"249","2014-10-02 09:44:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.0373504977333319"
"250","2014-10-02 09:47:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.0973504977333324"
"251","2014-10-02 09:55:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.146618861785431"
"252","2014-10-02 10:05:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","0.167284171982066"
"253","2014-10-02 10:16:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.195155589889632"
"254","2014-10-02 10:23:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.135399468538932"
"255","2014-10-02 10:48:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.205399468538932"
"256","2014-10-02 11:28:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.216131104486831"
"257","2014-10-02 11:40:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.245399468538933"
"258","2014-10-02 13:16:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.157350497733331"
"259","2014-10-02 13:35:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","0.0741127741624688"
"260","2014-10-02 13:38:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.18637498313613"
"261","2014-10-02 13:45:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.147350497733331"
"262","2014-10-02 13:49:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.205887225837531"
"263","2014-10-03 09:44:00","rejected","short","market","Exit2SHORT","NEA.NVG","all","-0.087594376382631"
